Date;Close
27.05.1983;164.460007
31.05.1983;162.389999
1.06.1983;162.550003
2.06.1983;163.979996
3.06.1983;164.419998
6.06.1983;164.830002
7.06.1983;162.770004
8.06.1983;161.360001
9.06.1983;161.830002
10.06.1983;162.679993
13.06.1983;164.839996
14.06.1983;165.529999
15.06.1983;167.119995
16.06.1983;169.139999
17.06.1983;169.130005
20.06.1983;169.020004
21.06.1983;170.529999
22.06.1983;170.990005
23.06.1983;170.570007
24.06.1983;170.410004
27.06.1983;168.460007
28.06.1983;165.679993
29.06.1983;166.639999
30.06.1983;167.639999
1.07.1983;168.639999
5.07.1983;166.600006
6.07.1983;168.479996
7.07.1983;167.559998
8.07.1983;167.080002
11.07.1983;168.110001
12.07.1983;165.529999
13.07.1983;165.460007
14.07.1983;166.009995
15.07.1983;164.289993
18.07.1983;163.949997
19.07.1983;164.820007
20.07.1983;169.289993
21.07.1983;169.059998
22.07.1983;168.889999
25.07.1983;169.529999
26.07.1983;170.529999
27.07.1983;167.589996
28.07.1983;165.039993
29.07.1983;162.559998
1.08.1983;162.039993
2.08.1983;162.009995
3.08.1983;163.440002
4.08.1983;161.330002
5.08.1983;161.740005
8.08.1983;159.179993
9.08.1983;160.130005
10.08.1983;161.539993
11.08.1983;161.539993
12.08.1983;162.160004
15.08.1983;163.699997
16.08.1983;163.410004
17.08.1983;165.289993
18.08.1983;163.550003
19.08.1983;163.979996
22.08.1983;164.339996
23.08.1983;162.770004
24.08.1983;161.250000
25.08.1983;160.839996
26.08.1983;162.139999
29.08.1983;162.250000
30.08.1983;162.580002
31.08.1983;164.399994
1.09.1983;164.229996
2.09.1983;165.000000
6.09.1983;167.889999
7.09.1983;167.960007
8.09.1983;167.770004
9.09.1983;166.919998
12.09.1983;165.479996
13.09.1983;164.800003
14.09.1983;165.350006
15.09.1983;164.380005
16.09.1983;166.250000
19.09.1983;167.619995
20.09.1983;169.240005
21.09.1983;168.410004
22.09.1983;169.759995
23.09.1983;169.509995
26.09.1983;170.070007
27.09.1983;168.429993
28.09.1983;168.000000
29.09.1983;167.229996
30.09.1983;166.070007
3.10.1983;165.809998
4.10.1983;166.270004
5.10.1983;167.740005
6.10.1983;170.279999
7.10.1983;170.800003
10.10.1983;172.649994
11.10.1983;170.339996
12.10.1983;169.619995
13.10.1983;169.869995
14.10.1983;169.860001
17.10.1983;170.429993
18.10.1983;167.809998
19.10.1983;166.729996
20.10.1983;166.979996
21.10.1983;165.949997
24.10.1983;165.990005
25.10.1983;166.470001
26.10.1983;165.380005
27.10.1983;164.839996
28.10.1983;163.369995
31.10.1983;163.550003
1.11.1983;163.660004
2.11.1983;164.839996
3.11.1983;163.449997
4.11.1983;162.440002
7.11.1983;161.910004
8.11.1983;161.759995
9.11.1983;163.970001
10.11.1983;164.410004
11.11.1983;166.289993
14.11.1983;166.580002
15.11.1983;165.360001
16.11.1983;166.080002
17.11.1983;166.130005
18.11.1983;165.089996
21.11.1983;166.050003
22.11.1983;166.839996
23.11.1983;166.960007
25.11.1983;167.179993
28.11.1983;166.539993
29.11.1983;167.910004
30.11.1983;166.399994
1.12.1983;166.490005
2.12.1983;165.440002
5.12.1983;165.759995
6.12.1983;165.470001
7.12.1983;165.910004
8.12.1983;165.199997
9.12.1983;165.080002
12.12.1983;165.619995
13.12.1983;164.929993
14.12.1983;163.330002
15.12.1983;161.660004
16.12.1983;162.389999
19.12.1983;162.320007
20.12.1983;162.000000
21.12.1983;163.559998
22.12.1983;163.529999
23.12.1983;163.220001
27.12.1983;164.759995
28.12.1983;165.339996
29.12.1983;164.860001
30.12.1983;164.929993
3.01.1984;164.039993
4.01.1984;166.779999
5.01.1984;168.809998
6.01.1984;169.279999
9.01.1984;168.899994
10.01.1984;167.949997
11.01.1984;167.800003
12.01.1984;167.750000
13.01.1984;167.020004
16.01.1984;167.179993
17.01.1984;167.830002
18.01.1984;167.550003
19.01.1984;167.039993
20.01.1984;166.210007
23.01.1984;164.869995
24.01.1984;165.940002
25.01.1984;164.839996
26.01.1984;164.240005
27.01.1984;163.940002
30.01.1984;162.869995
31.01.1984;163.410004
1.02.1984;162.740005
2.02.1984;163.360001
3.02.1984;160.910004
6.02.1984;158.080002
7.02.1984;158.740005
8.02.1984;155.850006
9.02.1984;155.419998
10.02.1984;156.300003
13.02.1984;154.949997
14.02.1984;156.610001
15.02.1984;156.250000
16.02.1984;156.130005
17.02.1984;155.740005
21.02.1984;154.639999
22.02.1984;154.309998
23.02.1984;154.289993
24.02.1984;157.509995
27.02.1984;159.300003
28.02.1984;156.820007
29.02.1984;157.059998
1.03.1984;158.190002
2.03.1984;159.240005
5.03.1984;157.889999
6.03.1984;156.250000
7.03.1984;154.570007
8.03.1984;155.190002
9.03.1984;154.350006
12.03.1984;156.339996
13.03.1984;156.779999
14.03.1984;156.770004
15.03.1984;157.410004
16.03.1984;159.270004
19.03.1984;157.779999
20.03.1984;158.860001
21.03.1984;158.660004
22.03.1984;156.690002
23.03.1984;156.860001
26.03.1984;156.669998
27.03.1984;157.300003
28.03.1984;159.880005
29.03.1984;159.520004
30.03.1984;159.179993
2.04.1984;157.979996
3.04.1984;157.660004
4.04.1984;157.539993
5.04.1984;155.039993
6.04.1984;155.479996
9.04.1984;155.449997
10.04.1984;155.869995
11.04.1984;155.000000
12.04.1984;157.729996
13.04.1984;157.309998
16.04.1984;158.320007
17.04.1984;158.970001
18.04.1984;157.899994
19.04.1984;158.020004
23.04.1984;156.800003
24.04.1984;158.070007
25.04.1984;158.649994
26.04.1984;160.300003
27.04.1984;159.889999
30.04.1984;160.050003
1.05.1984;161.679993
2.05.1984;161.899994
3.05.1984;161.199997
4.05.1984;159.110001
7.05.1984;159.470001
8.05.1984;160.520004
9.05.1984;160.110001
10.05.1984;160.000000
11.05.1984;158.490005
14.05.1984;157.500000
15.05.1984;158.000000
16.05.1984;157.990005
17.05.1984;156.570007
18.05.1984;155.779999
21.05.1984;154.729996
22.05.1984;153.880005
23.05.1984;153.149994
24.05.1984;151.229996
25.05.1984;151.619995
29.05.1984;150.289993
30.05.1984;150.350006
31.05.1984;150.550003
1.06.1984;153.240005
4.06.1984;154.339996
5.06.1984;153.649994
6.06.1984;155.009995
7.06.1984;154.919998
8.06.1984;155.169998
11.06.1984;153.059998
12.06.1984;152.190002
13.06.1984;152.130005
14.06.1984;150.389999
15.06.1984;149.029999
18.06.1984;151.729996
19.06.1984;152.610001
20.06.1984;154.839996
21.06.1984;154.509995
22.06.1984;154.460007
25.06.1984;153.970001
26.06.1984;152.710007
27.06.1984;151.639999
28.06.1984;152.839996
29.06.1984;153.179993
2.07.1984;153.199997
3.07.1984;153.699997
5.07.1984;152.759995
6.07.1984;152.240005
9.07.1984;153.360001
10.07.1984;152.889999
11.07.1984;150.559998
12.07.1984;150.029999
13.07.1984;150.880005
16.07.1984;151.600006
17.07.1984;152.380005
18.07.1984;151.399994
19.07.1984;150.369995
20.07.1984;149.550003
23.07.1984;148.949997
24.07.1984;147.820007
25.07.1984;148.830002
26.07.1984;150.080002
27.07.1984;151.190002
30.07.1984;150.190002
31.07.1984;150.660004
1.08.1984;154.080002
2.08.1984;157.990005
3.08.1984;162.350006
6.08.1984;162.600006
7.08.1984;162.720001
8.08.1984;161.750000
9.08.1984;165.539993
10.08.1984;165.419998
13.08.1984;165.429993
14.08.1984;164.419998
15.08.1984;162.800003
16.08.1984;163.770004
17.08.1984;164.139999
20.08.1984;164.940002
21.08.1984;167.830002
22.08.1984;167.059998
23.08.1984;167.119995
24.08.1984;167.509995
27.08.1984;166.440002
28.08.1984;167.399994
29.08.1984;167.089996
30.08.1984;166.600006
31.08.1984;166.679993
4.09.1984;164.880005
5.09.1984;164.289993
6.09.1984;165.649994
7.09.1984;164.369995
10.09.1984;164.259995
11.09.1984;164.449997
12.09.1984;164.679993
13.09.1984;167.940002
14.09.1984;168.779999
17.09.1984;168.869995
18.09.1984;167.649994
19.09.1984;166.940002
20.09.1984;167.470001
21.09.1984;165.669998
24.09.1984;165.279999
25.09.1984;165.619995
26.09.1984;166.279999
27.09.1984;166.960007
28.09.1984;166.100006
1.10.1984;164.619995
2.10.1984;163.589996
3.10.1984;162.440002
4.10.1984;162.919998
5.10.1984;162.679993
8.10.1984;162.130005
9.10.1984;161.669998
10.10.1984;162.110001
11.10.1984;162.779999
12.10.1984;164.179993
15.10.1984;165.770004
16.10.1984;164.779999
17.10.1984;164.139999
18.10.1984;168.100006
19.10.1984;167.960007
22.10.1984;167.360001
23.10.1984;167.089996
24.10.1984;167.199997
25.10.1984;166.309998
26.10.1984;165.289993
29.10.1984;164.779999
30.10.1984;166.839996
31.10.1984;166.089996
1.11.1984;167.490005
2.11.1984;167.419998
5.11.1984;168.580002
6.11.1984;170.410004
7.11.1984;169.169998
8.11.1984;168.679993
9.11.1984;167.600006
12.11.1984;167.360001
13.11.1984;165.970001
14.11.1984;165.990005
15.11.1984;165.889999
16.11.1984;164.100006
19.11.1984;163.089996
20.11.1984;164.179993
21.11.1984;164.509995
23.11.1984;166.919998
26.11.1984;165.550003
27.11.1984;166.289993
28.11.1984;165.020004
29.11.1984;163.910004
30.11.1984;163.580002
3.12.1984;162.820007
4.12.1984;163.380005
5.12.1984;162.100006
6.12.1984;162.759995
7.12.1984;162.259995
10.12.1984;162.830002
11.12.1984;163.070007
12.12.1984;162.630005
13.12.1984;161.809998
14.12.1984;162.690002
17.12.1984;163.610001
18.12.1984;168.110001
19.12.1984;167.160004
20.12.1984;166.380005
21.12.1984;165.509995
24.12.1984;166.759995
26.12.1984;166.470001
27.12.1984;165.750000
28.12.1984;166.259995
31.12.1984;167.240005
2.01.1985;165.369995
3.01.1985;164.570007
4.01.1985;163.679993
7.01.1985;164.240005
8.01.1985;163.990005
9.01.1985;165.179993
10.01.1985;168.309998
11.01.1985;167.910004
14.01.1985;170.509995
15.01.1985;170.809998
16.01.1985;171.190002
17.01.1985;170.729996
18.01.1985;171.320007
21.01.1985;175.229996
22.01.1985;175.479996
23.01.1985;177.300003
24.01.1985;176.710007
25.01.1985;177.350006
28.01.1985;177.399994
29.01.1985;179.179993
30.01.1985;179.389999
31.01.1985;179.630005
1.02.1985;178.630005
4.02.1985;180.350006
5.02.1985;180.610001
6.02.1985;180.429993
7.02.1985;181.820007
8.02.1985;182.190002
11.02.1985;180.509995
12.02.1985;180.559998
13.02.1985;183.350006
14.02.1985;182.410004
15.02.1985;181.600006
19.02.1985;181.330002
20.02.1985;181.179993
21.02.1985;180.190002
22.02.1985;179.360001
25.02.1985;179.229996
26.02.1985;181.169998
27.02.1985;180.710007
28.02.1985;181.179993
1.03.1985;183.229996
4.03.1985;182.059998
5.03.1985;182.229996
6.03.1985;180.649994
7.03.1985;179.509995
8.03.1985;179.100006
11.03.1985;178.789993
12.03.1985;179.660004
13.03.1985;178.190002
14.03.1985;177.839996
15.03.1985;176.529999
18.03.1985;176.880005
19.03.1985;179.539993
20.03.1985;179.080002
21.03.1985;179.350006
22.03.1985;179.039993
25.03.1985;177.970001
26.03.1985;178.429993
27.03.1985;179.539993
28.03.1985;179.539993
29.03.1985;180.660004
1.04.1985;181.270004
2.04.1985;180.529999
3.04.1985;179.110001
4.04.1985;179.029999
8.04.1985;178.029999
9.04.1985;178.210007
10.04.1985;179.419998
11.04.1985;180.190002
12.04.1985;180.539993
15.04.1985;180.919998
16.04.1985;181.199997
17.04.1985;181.679993
18.04.1985;180.839996
19.04.1985;181.110001
22.04.1985;180.699997
23.04.1985;181.880005
24.04.1985;182.259995
25.04.1985;183.429993
26.04.1985;182.179993
29.04.1985;180.630005
30.04.1985;179.830002
1.05.1985;178.369995
2.05.1985;179.009995
3.05.1985;180.080002
6.05.1985;179.990005
7.05.1985;180.759995
8.05.1985;180.619995
9.05.1985;181.919998
10.05.1985;184.279999
13.05.1985;184.610001
14.05.1985;183.869995
15.05.1985;184.539993
16.05.1985;185.660004
17.05.1985;187.419998
20.05.1985;189.720001
21.05.1985;189.639999
22.05.1985;188.559998
23.05.1985;187.600006
24.05.1985;188.289993
28.05.1985;187.860001
29.05.1985;187.679993
30.05.1985;187.750000
31.05.1985;189.550003
3.06.1985;189.320007
4.06.1985;190.039993
5.06.1985;190.160004
6.06.1985;191.059998
7.06.1985;189.679993
10.06.1985;189.509995
11.06.1985;189.039993
12.06.1985;187.610001
13.06.1985;185.330002
14.06.1985;187.100006
17.06.1985;186.529999
18.06.1985;187.339996
19.06.1985;186.630005
20.06.1985;186.729996
21.06.1985;189.610001
24.06.1985;189.149994
25.06.1985;189.740005
26.06.1985;190.059998
27.06.1985;191.229996
28.06.1985;191.850006
1.07.1985;192.429993
2.07.1985;192.009995
3.07.1985;191.449997
5.07.1985;192.520004
8.07.1985;191.929993
9.07.1985;191.050003
10.07.1985;192.369995
11.07.1985;192.940002
12.07.1985;193.289993
15.07.1985;192.720001
16.07.1985;194.720001
17.07.1985;195.649994
18.07.1985;194.380005
19.07.1985;195.130005
22.07.1985;194.350006
23.07.1985;192.550003
24.07.1985;191.580002
25.07.1985;192.059998
26.07.1985;192.399994
29.07.1985;189.600006
30.07.1985;189.929993
31.07.1985;190.919998
1.08.1985;192.110001
2.08.1985;191.479996
5.08.1985;190.619995
6.08.1985;187.929993
7.08.1985;187.679993
8.08.1985;188.949997
9.08.1985;188.320007
12.08.1985;187.630005
13.08.1985;187.300003
14.08.1985;187.410004
15.08.1985;187.259995
16.08.1985;186.100006
19.08.1985;186.380005
20.08.1985;188.080002
21.08.1985;189.160004
22.08.1985;187.360001
23.08.1985;187.169998
26.08.1985;187.309998
27.08.1985;188.100006
28.08.1985;188.830002
29.08.1985;188.929993
30.08.1985;188.630005
3.09.1985;187.910004
4.09.1985;187.369995
5.09.1985;187.270004
6.09.1985;188.240005
9.09.1985;188.250000
10.09.1985;186.899994
11.09.1985;185.029999
12.09.1985;183.690002
13.09.1985;182.910004
16.09.1985;182.880005
17.09.1985;181.360001
18.09.1985;181.710007
19.09.1985;183.389999
20.09.1985;182.050003
23.09.1985;184.300003
24.09.1985;182.619995
25.09.1985;180.660004
26.09.1985;181.289993
30.09.1985;182.080002
1.10.1985;185.070007
2.10.1985;184.059998
3.10.1985;184.360001
4.10.1985;183.220001
7.10.1985;181.869995
8.10.1985;181.869995
9.10.1985;182.520004
10.10.1985;182.779999
11.10.1985;184.279999
14.10.1985;186.369995
15.10.1985;186.080002
16.10.1985;187.979996
17.10.1985;187.660004
18.10.1985;187.039993
21.10.1985;186.960007
22.10.1985;188.039993
23.10.1985;189.089996
24.10.1985;188.500000
25.10.1985;187.520004
28.10.1985;187.759995
29.10.1985;189.229996
30.10.1985;190.070007
31.10.1985;189.820007
1.11.1985;191.529999
4.11.1985;191.250000
5.11.1985;192.369995
6.11.1985;192.759995
7.11.1985;192.619995
8.11.1985;193.720001
11.11.1985;197.279999
12.11.1985;198.080002
13.11.1985;197.100006
14.11.1985;199.059998
15.11.1985;198.110001
18.11.1985;198.710007
19.11.1985;198.669998
20.11.1985;198.990005
21.11.1985;201.410004
22.11.1985;201.520004
25.11.1985;200.350006
26.11.1985;200.669998
27.11.1985;202.539993
29.11.1985;202.169998
2.12.1985;200.460007
3.12.1985;200.860001
4.12.1985;204.229996
5.12.1985;203.880005
6.12.1985;202.990005
9.12.1985;204.250000
10.12.1985;204.389999
11.12.1985;206.309998
12.12.1985;206.729996
13.12.1985;209.940002
16.12.1985;212.020004
17.12.1985;210.649994
18.12.1985;209.809998
19.12.1985;210.020004
20.12.1985;210.940002
23.12.1985;208.570007
24.12.1985;207.139999
26.12.1985;207.649994
27.12.1985;209.610001
30.12.1985;210.679993
31.12.1985;211.279999
2.01.1986;209.589996
3.01.1986;210.880005
6.01.1986;210.649994
7.01.1986;213.800003
8.01.1986;207.970001
9.01.1986;206.110001
10.01.1986;205.960007
13.01.1986;206.720001
14.01.1986;206.639999
15.01.1986;208.259995
16.01.1986;209.169998
17.01.1986;208.429993
20.01.1986;207.529999
21.01.1986;205.789993
22.01.1986;203.490005
23.01.1986;204.250000
24.01.1986;206.429993
27.01.1986;207.389999
28.01.1986;209.809998
29.01.1986;210.289993
30.01.1986;209.330002
31.01.1986;211.779999
3.02.1986;213.960007
4.02.1986;212.789993
5.02.1986;212.960007
6.02.1986;213.470001
7.02.1986;214.559998
10.02.1986;216.240005
11.02.1986;215.919998
12.02.1986;215.970001
13.02.1986;217.399994
14.02.1986;219.759995
18.02.1986;222.449997
19.02.1986;219.759995
20.02.1986;222.220001
21.02.1986;224.619995
24.02.1986;224.339996
25.02.1986;223.789993
26.02.1986;224.039993
27.02.1986;226.770004
28.02.1986;226.919998
3.03.1986;225.419998
4.03.1986;224.380005
5.03.1986;224.339996
6.03.1986;225.130005
7.03.1986;225.570007
10.03.1986;226.580002
11.03.1986;231.690002
12.03.1986;232.539993
13.03.1986;233.190002
14.03.1986;236.550003
17.03.1986;234.669998
18.03.1986;235.779999
19.03.1986;235.600006
20.03.1986;236.539993
21.03.1986;233.339996
24.03.1986;235.330002
25.03.1986;234.720001
26.03.1986;237.300003
27.03.1986;238.970001
31.03.1986;238.899994
1.04.1986;235.139999
2.04.1986;235.710007
3.04.1986;232.470001
4.04.1986;228.690002
7.04.1986;228.630005
8.04.1986;233.520004
9.04.1986;233.750000
10.04.1986;236.440002
11.04.1986;235.970001
14.04.1986;237.279999
15.04.1986;237.729996
16.04.1986;242.220001
17.04.1986;243.029999
18.04.1986;242.380005
21.04.1986;244.740005
22.04.1986;242.419998
23.04.1986;241.750000
24.04.1986;242.020004
25.04.1986;242.289993
28.04.1986;243.080002
29.04.1986;240.509995
30.04.1986;235.520004
1.05.1986;235.160004
2.05.1986;234.789993
5.05.1986;237.729996
6.05.1986;237.240005
7.05.1986;236.080002
8.05.1986;237.130005
9.05.1986;237.850006
12.05.1986;237.580002
13.05.1986;236.410004
14.05.1986;237.539993
15.05.1986;234.429993
16.05.1986;232.759995
19.05.1986;233.199997
20.05.1986;236.110001
21.05.1986;235.449997
22.05.1986;240.119995
23.05.1986;241.350006
27.05.1986;244.750000
28.05.1986;246.630005
29.05.1986;247.979996
30.05.1986;247.350006
2.06.1986;245.039993
3.06.1986;245.509995
4.06.1986;243.940002
5.06.1986;245.649994
6.06.1986;245.669998
9.06.1986;239.960007
10.06.1986;239.580002
11.06.1986;241.130005
12.06.1986;241.490005
13.06.1986;245.729996
16.06.1986;246.130005
17.06.1986;244.350006
18.06.1986;244.990005
19.06.1986;244.059998
20.06.1986;247.580002
23.06.1986;245.259995
24.06.1986;247.029999
25.06.1986;248.929993
26.06.1986;248.740005
27.06.1986;249.600006
30.06.1986;250.839996
1.07.1986;252.039993
2.07.1986;252.699997
3.07.1986;251.789993
7.07.1986;244.050003
8.07.1986;241.589996
9.07.1986;242.820007
10.07.1986;243.009995
11.07.1986;242.220001
14.07.1986;238.110001
15.07.1986;233.660004
16.07.1986;235.009995
17.07.1986;236.070007
18.07.1986;236.360001
21.07.1986;236.240005
22.07.1986;238.179993
23.07.1986;238.669998
24.07.1986;237.949997
25.07.1986;240.220001
28.07.1986;236.009995
29.07.1986;234.550003
30.07.1986;236.589996
31.07.1986;236.119995
1.08.1986;234.910004
4.08.1986;235.990005
5.08.1986;237.029999
6.08.1986;236.839996
7.08.1986;237.039993
8.08.1986;236.880005
11.08.1986;240.679993
12.08.1986;243.339996
13.08.1986;245.669998
14.08.1986;246.250000
15.08.1986;247.149994
18.08.1986;247.380005
19.08.1986;246.509995
20.08.1986;249.770004
21.08.1986;249.669998
22.08.1986;250.190002
25.08.1986;247.809998
26.08.1986;252.839996
27.08.1986;253.300003
28.08.1986;252.839996
29.08.1986;252.929993
2.09.1986;248.520004
3.09.1986;250.080002
4.09.1986;253.830002
5.09.1986;250.470001
8.09.1986;248.139999
9.09.1986;247.669998
10.09.1986;247.059998
11.09.1986;235.179993
12.09.1986;230.669998
15.09.1986;231.940002
16.09.1986;231.720001
17.09.1986;231.679993
18.09.1986;232.309998
19.09.1986;232.210007
22.09.1986;234.929993
23.09.1986;235.669998
24.09.1986;236.279999
25.09.1986;231.830002
26.09.1986;232.229996
29.09.1986;229.910004
30.09.1986;231.320007
1.10.1986;233.600006
2.10.1986;233.919998
3.10.1986;233.710007
6.10.1986;234.779999
7.10.1986;234.410004
8.10.1986;236.679993
9.10.1986;235.850006
10.10.1986;235.479996
13.10.1986;235.910004
14.10.1986;235.369995
15.10.1986;238.800003
16.10.1986;239.529999
17.10.1986;238.839996
20.10.1986;235.970001
21.10.1986;235.880005
22.10.1986;236.259995
23.10.1986;239.279999
24.10.1986;238.259995
27.10.1986;238.770004
28.10.1986;239.259995
29.10.1986;240.940002
30.10.1986;243.710007
31.10.1986;243.979996
3.11.1986;245.800003
4.11.1986;246.199997
5.11.1986;246.580002
6.11.1986;245.869995
7.11.1986;245.770004
10.11.1986;246.130005
11.11.1986;247.080002
12.11.1986;246.639999
13.11.1986;243.020004
14.11.1986;244.500000
17.11.1986;243.210007
18.11.1986;236.779999
19.11.1986;237.660004
20.11.1986;242.050003
21.11.1986;245.860001
24.11.1986;247.449997
25.11.1986;248.169998
26.11.1986;248.770004
28.11.1986;249.220001
1.12.1986;249.050003
2.12.1986;254.000000
3.12.1986;253.850006
4.12.1986;253.039993
5.12.1986;251.169998
8.12.1986;251.160004
9.12.1986;249.279999
10.12.1986;250.960007
11.12.1986;248.169998
12.12.1986;247.350006
15.12.1986;248.210007
16.12.1986;250.039993
17.12.1986;247.559998
18.12.1986;246.779999
19.12.1986;249.729996
22.12.1986;248.750000
23.12.1986;246.339996
24.12.1986;246.750000
26.12.1986;246.919998
29.12.1986;244.669998
30.12.1986;243.369995
31.12.1986;242.169998
2.01.1987;246.449997
5.01.1987;252.190002
6.01.1987;252.779999
7.01.1987;255.330002
8.01.1987;257.279999
9.01.1987;258.730011
12.01.1987;260.299988
13.01.1987;259.950012
14.01.1987;262.640015
15.01.1987;265.489990
16.01.1987;266.279999
19.01.1987;269.339996
20.01.1987;269.040009
21.01.1987;267.839996
22.01.1987;273.910004
23.01.1987;270.100006
26.01.1987;269.609985
27.01.1987;273.750000
28.01.1987;275.399994
29.01.1987;274.239990
30.01.1987;274.079987
2.02.1987;276.450012
3.02.1987;275.989990
4.02.1987;279.640015
5.02.1987;281.160004
6.02.1987;280.040009
9.02.1987;278.160004
10.02.1987;275.070007
11.02.1987;277.540009
12.02.1987;275.619995
13.02.1987;279.700012
17.02.1987;285.489990
18.02.1987;285.420013
19.02.1987;285.570007
20.02.1987;285.480011
23.02.1987;282.380005
24.02.1987;282.880005
25.02.1987;284.000000
26.02.1987;282.959991
27.02.1987;284.200012
2.03.1987;283.000000
3.03.1987;284.119995
4.03.1987;288.619995
5.03.1987;290.519989
6.03.1987;290.660004
9.03.1987;288.299988
10.03.1987;290.859985
11.03.1987;290.309998
12.03.1987;291.220001
13.03.1987;289.890015
16.03.1987;288.230011
17.03.1987;292.470001
18.03.1987;292.779999
19.03.1987;294.079987
20.03.1987;298.170013
23.03.1987;301.160004
24.03.1987;301.640015
25.03.1987;300.380005
26.03.1987;300.929993
27.03.1987;296.130005
30.03.1987;289.200012
31.03.1987;291.700012
1.04.1987;292.380005
2.04.1987;293.630005
3.04.1987;300.410004
6.04.1987;301.950012
7.04.1987;296.690002
8.04.1987;297.260010
9.04.1987;292.859985
10.04.1987;292.489990
13.04.1987;285.619995
14.04.1987;279.160004
15.04.1987;284.440002
16.04.1987;286.910004
20.04.1987;286.089996
21.04.1987;293.070007
22.04.1987;287.190002
23.04.1987;286.820007
24.04.1987;281.519989
27.04.1987;281.829987
28.04.1987;282.510010
29.04.1987;284.570007
30.04.1987;288.359985
1.05.1987;288.029999
4.05.1987;289.359985
5.05.1987;295.339996
6.05.1987;295.470001
7.05.1987;294.709991
8.05.1987;293.369995
11.05.1987;291.570007
12.05.1987;293.299988
13.05.1987;293.980011
14.05.1987;294.239990
15.05.1987;287.429993
18.05.1987;286.649994
19.05.1987;279.619995
20.05.1987;278.209991
21.05.1987;280.170013
22.05.1987;282.160004
26.05.1987;289.109985
27.05.1987;288.730011
28.05.1987;290.760010
29.05.1987;290.100006
1.06.1987;289.829987
2.06.1987;288.459991
3.06.1987;293.470001
4.06.1987;295.089996
5.06.1987;293.450012
8.06.1987;296.720001
9.06.1987;297.279999
10.06.1987;297.470001
11.06.1987;298.730011
12.06.1987;301.619995
15.06.1987;303.140015
16.06.1987;304.760010
17.06.1987;304.809998
18.06.1987;305.690002
19.06.1987;306.970001
22.06.1987;309.649994
23.06.1987;308.429993
24.06.1987;306.859985
25.06.1987;308.959991
26.06.1987;307.160004
29.06.1987;307.899994
30.06.1987;304.000000
1.07.1987;302.940002
2.07.1987;305.630005
6.07.1987;304.920013
7.07.1987;307.399994
8.07.1987;308.290009
9.07.1987;307.519989
10.07.1987;308.369995
13.07.1987;307.630005
14.07.1987;310.679993
15.07.1987;310.420013
16.07.1987;312.700012
17.07.1987;314.589996
20.07.1987;311.390015
21.07.1987;308.549988
22.07.1987;308.470001
23.07.1987;307.809998
24.07.1987;309.269989
27.07.1987;310.649994
28.07.1987;312.329987
29.07.1987;315.649994
30.07.1987;318.049988
31.07.1987;318.660004
3.08.1987;317.570007
4.08.1987;316.230011
5.08.1987;318.450012
6.08.1987;322.089996
7.08.1987;323.000000
10.08.1987;328.000000
11.08.1987;333.329987
12.08.1987;332.390015
13.08.1987;334.649994
14.08.1987;333.989990
17.08.1987;334.109985
18.08.1987;329.250000
19.08.1987;329.829987
20.08.1987;334.839996
21.08.1987;335.899994
24.08.1987;333.329987
25.08.1987;336.769989
26.08.1987;334.570007
27.08.1987;331.380005
28.08.1987;327.040009
31.08.1987;329.799988
1.09.1987;323.399994
2.09.1987;321.679993
3.09.1987;320.209991
4.09.1987;316.700012
8.09.1987;313.559998
9.09.1987;313.920013
10.09.1987;317.130005
11.09.1987;321.980011
14.09.1987;323.079987
15.09.1987;317.739990
16.09.1987;314.859985
17.09.1987;314.929993
18.09.1987;314.859985
21.09.1987;310.540009
22.09.1987;319.500000
23.09.1987;321.190002
24.09.1987;319.720001
25.09.1987;320.160004
28.09.1987;323.200012
29.09.1987;321.690002
30.09.1987;321.829987
1.10.1987;327.329987
2.10.1987;328.070007
5.10.1987;328.079987
6.10.1987;319.220001
7.10.1987;318.540009
8.10.1987;314.160004
9.10.1987;311.070007
12.10.1987;309.390015
13.10.1987;314.519989
14.10.1987;305.230011
15.10.1987;298.079987
16.10.1987;282.700012
19.10.1987;224.839996
20.10.1987;236.830002
21.10.1987;258.380005
22.10.1987;248.250000
23.10.1987;248.220001
26.10.1987;227.669998
27.10.1987;233.190002
28.10.1987;233.279999
29.10.1987;244.770004
30.10.1987;251.789993
2.11.1987;255.750000
3.11.1987;250.820007
4.11.1987;248.960007
5.11.1987;254.479996
6.11.1987;250.410004
9.11.1987;243.169998
10.11.1987;239.000000
11.11.1987;241.899994
12.11.1987;248.520004
13.11.1987;245.639999
16.11.1987;246.759995
17.11.1987;243.039993
18.11.1987;245.550003
19.11.1987;240.050003
20.11.1987;242.000000
23.11.1987;242.990005
24.11.1987;246.389999
25.11.1987;244.100006
27.11.1987;240.339996
30.11.1987;230.300003
1.12.1987;232.000000
2.12.1987;233.449997
3.12.1987;225.210007
4.12.1987;223.919998
7.12.1987;228.759995
8.12.1987;234.910004
9.12.1987;238.889999
10.12.1987;233.570007
11.12.1987;235.320007
14.12.1987;242.190002
15.12.1987;242.809998
16.12.1987;248.080002
17.12.1987;242.979996
18.12.1987;249.160004
21.12.1987;249.539993
22.12.1987;249.949997
23.12.1987;253.160004
24.12.1987;252.029999
28.12.1987;245.570007
29.12.1987;244.589996
30.12.1987;247.860001
31.12.1987;247.080002
4.01.1988;255.940002
5.01.1988;258.630005
6.01.1988;258.890015
7.01.1988;261.070007
