Date,Open,Close,Diff,ShortMA,LongMA,Trend,Unusual
2008-12-04,869.75,845.22,-2.82,942.72,1100.54,-1,0.0
2008-12-05,844.43,876.07,3.747,936.06,1096.85,-1,0.0
2008-12-08,882.71,909.7,3.058,929.99,1093.34,-1,0.0
2008-12-09,906.48,888.67,-1.965,925.64,1089.62,-1,0.0
2008-12-10,892.17,899.24,0.792,920.3,1086.02,-1,0.0
2008-12-11,898.35,873.59,-2.756,914.55,1081.98,-1,0.0
2008-12-12,871.79,879.73,0.911,909.86,1077.96,-1,0.0
2008-12-15,881.07,868.57,-1.419,905.24,1074.12,-1,0.0
2008-12-16,871.53,913.18,4.779,902.37,1070.67,0,0.0
2008-12-17,908.16,904.42,-0.412,900.53,1067.37,0,0.0
2008-12-18,905.98,885.28,-2.285,898.54,1063.59,-1,0.0
2008-12-19,886.96,887.88,0.104,898.1,1059.63,-1,0.0
2008-12-22,887.2,871.63,-1.755,897.55,1055.67,-1,0.0
2008-12-23,874.31,863.16,-1.275,894.74,1051.7,-1,0.0
2008-12-24,863.87,868.15,0.495,892.15,1047.89,-1,0.0
2008-12-26,869.51,872.8,0.378,891.45,1043.77,-1,0.0
2008-12-29,872.37,869.42,-0.338,889.91,1039.57,-1,0.0
2008-12-30,870.58,890.64,2.304,888.91,1035.82,0,0.0
2008-12-31,890.59,903.25,1.422,887.26,1031.89,0,0.0
2009-01-02,902.99,931.8,3.191,886.8,1028.15,0,1.0
2009-01-05,929.17,927.45,-0.185,887.41,1024.53,0,0.0
2009-01-06,931.17,934.7,0.379,887.94,1021.02,0,0.0
2009-01-07,927.45,906.65,-2.243,888.54,1017.16,0,0.0
2009-01-08,905.73,909.73,0.442,889.76,1013.27,0,0.0
2009-01-09,909.91,890.35,-2.15,888.75,1009.39,0,0.0
2009-01-12,890.4,870.26,-2.262,887.56,1005.43,-1,0.0
2009-01-13,869.79,871.79,0.23,885.91,1001.4,-1,0.0
2009-01-14,867.28,842.62,-2.843,883.39,997.05,-1,0.0
2009-01-15,841.99,843.74,0.208,880.94,992.56,-1,0.0
2009-01-16,844.45,850.12,0.671,877.83,988.4,-1,0.0
2009-01-20,849.64,805.22,-5.228,874.87,983.73,-1,0.0
2009-01-21,806.77,840.24,4.149,873.58,979.32,-1,0.0
2009-01-22,839.74,827.5,-1.458,871.51,974.59,-1,0.0
2009-01-23,822.16,831.95,1.191,869.77,970.08,-1,0.0
2009-01-26,832.5,836.57,0.489,868.52,965.67,-1,0.0
2009-01-27,837.3,845.71,1.004,868.39,961.38,-1,0.0
2009-01-28,845.73,874.09,3.353,867.64,957.75,0,0.0
2009-01-29,868.89,845.14,-2.733,867.08,953.78,-1,0.0
2009-01-30,845.69,825.88,-2.342,866.58,949.36,-1,0.0
2009-02-02,823.09,825.44,0.286,865.91,945.37,-1,0.0
2009-02-03,825.69,838.51,1.553,866.55,941.43,-1,0.0
2009-02-04,837.77,832.23,-0.661,868.14,937.26,-1,0.0
2009-02-05,831.75,845.85,1.695,869.06,933.2,-1,0.0
2009-02-06,846.09,868.6,2.66,869.4,929.96,-1,0.0
2009-02-09,868.24,869.89,0.19,869.65,926.53,0,0.0
2009-02-10,866.87,827.16,-4.581,868.44,923.23,-1,0.0
2009-02-11,827.41,833.74,0.765,867.19,919.51,-1,0.0
2009-02-12,829.91,835.19,0.636,867.57,915.31,-1,0.0
2009-02-13,833.95,826.84,-0.853,867.13,911.51,-1,0.0
2009-02-17,818.61,789.17,-3.596,865.49,907.51,-1,0.0
2009-02-18,791.06,788.42,-0.334,864.36,903.54,-1,0.0
2009-02-19,787.91,778.94,-1.138,862.42,899.24,-1,0.0
2009-02-20,775.87,770.05,-0.75,859.62,894.81,-1,0.0
2009-02-23,773.25,743.33,-3.869,856.72,891.18,-1,0.0
2009-02-24,744.69,773.14,3.82,854.19,887.25,-1,0.0
2009-02-25,770.64,764.9,-0.745,852.02,883.28,-1,0.0
2009-02-26,765.76,752.83,-1.689,849.48,879.67,-1,0.0
2009-02-27,749.93,735.09,-1.979,846.81,876.03,-1,0.0
2009-03-02,729.57,700.82,-3.941,842.57,872.47,-1,1.0
2009-03-03,704.44,696.33,-1.151,838.4,869.47,-1,0.0
2009-03-04,698.6,712.87,2.043,834.96,866.75,-1,0.0
2009-03-05,708.27,682.55,-3.631,830.85,864.47,-1,0.0
2009-03-06,684.04,683.38,-0.096,827.08,862.32,-1,0.0
2009-03-09,680.76,676.53,-0.621,823.35,859.05,-1,0.0
2009-03-10,679.28,719.6,5.936,820.38,856.26,-1,0.0
2009-03-11,719.59,721.36,0.246,817.35,854.4,-1,0.0
2009-03-12,720.89,750.74,4.141,814.98,852.44,-1,0.0
2009-03-13,751.97,756.55,0.609,812.3,850.6,-1,0.0
2009-03-16,758.84,753.89,-0.652,809.31,848.29,-1,0.0
2009-03-17,753.88,778.12,3.215,806.24,846.52,-1,0.0
2009-03-18,776.01,794.35,2.363,803.57,845.49,-1,0.0
2009-03-19,797.92,784.04,-1.74,800.56,844.25,-1,0.0
2009-03-20,784.58,768.54,-2.044,797.8,843.17,-1,0.0
2009-03-23,772.31,822.92,6.553,796.06,842.91,0,0.0
2009-03-24,820.6,806.12,-1.765,794.38,841.57,0,0.0
2009-03-25,806.81,813.88,0.876,793.25,840.4,0,0.0
2009-03-26,814.06,832.86,2.309,792.47,839.19,0,0.0
2009-03-27,828.68,815.94,-1.537,791.94,837.66,0,0.0
2009-03-30,809.07,787.53,-2.662,790.81,835.88,-1,0.0
2009-03-31,790.88,797.87,0.884,789.77,833.8,0,0.0
2009-04-01,793.59,811.08,2.204,789.89,832.38,0,0.0
2009-04-02,814.53,834.38,2.437,789.77,831.68,0,0.0
2009-04-03,835.13,842.5,0.882,790.07,830.79,0,0.0
2009-04-06,839.75,835.48,-0.508,790.14,829.95,0,0.0
2009-04-07,834.12,815.55,-2.226,789.72,829.12,0,0.0
2009-04-08,816.76,825.16,1.028,789.31,828.85,0,0.0
2009-04-09,829.29,856.56,3.288,788.96,828.3,0,0.0
2009-04-13,855.33,858.73,0.398,789.23,828.15,0,0.0
2009-04-14,856.88,841.5,-1.795,789.54,828.06,0,0.0
2009-04-15,839.44,852.06,1.503,790.07,827.99,0,0.0
2009-04-16,854.54,865.3,1.259,790.61,828.58,0,0.0
2009-04-17,865.18,869.6,0.511,791.36,829.75,0,0.0
2009-04-20,868.27,832.39,-4.132,791.09,830.07,0,0.0
2009-04-21,831.25,850.08,2.265,790.72,830.06,0,0.0
2009-04-22,847.26,843.55,-0.438,790.19,829.92,0,0.0
2009-04-23,844.62,851.92,0.864,790.69,829.56,0,0.0
2009-04-24,853.91,866.23,1.443,791.34,829.26,0,0.0
2009-04-27,862.82,857.51,-0.615,791.78,829.67,0,0.0
2009-04-28,854.48,855.16,0.08,792.35,829.74,0,0.0
2009-04-29,856.85,873.64,1.96,794.04,829.77,0,0.0
2009-04-30,876.59,872.81,-0.431,795.73,830.04,0,0.0
2009-05-01,872.74,877.52,0.548,797.7,830.06,0,0.0
2009-05-04,879.21,907.24,3.188,800.44,830.03,0,0.0
2009-05-05,906.1,903.8,-0.254,803.65,830.18,0,0.0
2009-05-06,903.95,919.53,1.724,806.58,830.39,0,0.0
2009-05-07,919.58,907.39,-1.326,809.43,830.72,0,0.0
2009-05-08,909.03,929.23,2.222,812.96,831.22,0,0.0
2009-05-11,922.99,909.24,-1.49,816.44,831.63,0,0.0
2009-05-12,910.52,908.35,-0.238,820.59,831.58,0,0.0
2009-05-13,905.4,883.92,-2.372,824.34,831.37,0,0.0
2009-05-14,884.24,893.07,0.999,827.94,831.45,0,0.0
2009-05-15,892.76,882.88,-1.107,831.95,831.4,1,0.0
2009-05-18,886.07,909.71,2.668,836.48,831.78,1,0.0
2009-05-19,909.67,908.13,-0.169,841.11,832.23,1,0.0
2009-05-20,908.62,903.47,-0.567,844.79,832.58,1,0.0
2009-05-21,900.42,888.33,-1.343,848.13,832.74,1,0.0
2009-05-22,888.68,887.0,-0.189,850.85,832.92,1,0.0
2009-05-26,887.0,910.33,2.63,853.93,833.11,1,0.0
2009-05-27,909.95,893.06,-1.856,856.71,833.01,1,0.0
2009-05-28,892.96,906.83,1.553,859.29,832.76,1,0.0
2009-05-29,907.02,919.14,1.336,861.78,832.68,1,0.0
2009-06-01,923.26,942.87,2.124,864.96,832.76,1,0.0
2009-06-02,942.87,944.74,0.198,868.48,833.14,1,0.0
2009-06-03,942.51,931.76,-1.141,870.66,833.36,1,0.0
2009-06-04,932.49,942.46,1.069,873.39,833.88,1,0.0
2009-06-05,945.67,940.09,-0.59,875.91,834.58,1,0.0
2009-06-08,938.12,939.14,0.109,878.04,835.25,1,0.0
2009-06-09,940.35,942.43,0.221,880.56,836.25,1,0.0
2009-06-10,942.73,939.15,-0.38,883.6,837.21,1,0.0
2009-06-11,939.04,944.89,0.623,886.54,838.15,1,0.0
2009-06-12,943.44,946.21,0.294,889.24,839.56,1,0.0
2009-06-15,942.45,923.72,-1.987,891.03,840.4,1,0.0
2009-06-16,925.6,911.97,-1.473,892.42,841.24,1,0.0
2009-06-17,911.89,910.71,-0.129,893.92,842.03,1,0.0
2009-06-18,910.86,918.37,0.824,895.98,842.85,1,0.0
2009-06-19,919.96,921.23,0.138,897.9,843.6,1,0.0
2009-06-22,918.13,893.04,-2.733,898.63,843.79,0,0.0
2009-06-23,893.46,895.1,0.184,899.36,844.29,0,0.0
2009-06-24,896.31,900.94,0.517,900.54,845.04,1,0.0
2009-06-25,899.45,920.26,2.314,901.91,845.99,1,0.0
2009-06-26,918.84,918.9,0.007,902.98,846.8,1,0.0
2009-06-29,919.86,927.23,0.801,904.13,847.75,1,0.0
2009-06-30,927.15,919.32,-0.845,905.87,848.48,1,0.0
2009-07-01,920.82,923.33,0.273,907.34,849.03,1,0.0
2009-07-02,921.24,896.42,-2.694,908.39,849.29,0,0.0
2009-07-06,894.27,898.72,0.498,909.33,850.01,0,0.0
2009-07-07,898.6,881.03,-1.955,909.63,850.48,0,0.0
2009-07-08,881.9,879.56,-0.265,910.07,850.92,0,0.0
2009-07-09,881.28,882.68,0.159,910.62,851.48,0,0.0
2009-07-10,880.03,879.13,-0.102,910.73,852.38,0,0.0
2009-07-13,879.57,901.05,2.442,911.29,853.51,0,0.0
2009-07-14,900.77,905.84,0.563,911.86,854.78,0,0.0
2009-07-15,910.15,932.68,2.475,912.37,856.4,1,0.0
2009-07-16,930.17,940.74,1.136,913.11,858.38,1,0.0
2009-07-17,940.56,940.38,-0.019,913.52,860.05,1,0.0
2009-07-20,942.07,951.13,0.962,914.4,861.91,1,0.0
2009-07-21,951.97,954.58,0.274,914.91,863.93,1,0.0
2009-07-22,953.4,954.07,0.07,915.8,866.12,1,0.0
2009-07-23,954.07,976.29,2.329,917.16,868.87,1,0.0
2009-07-24,972.16,979.26,0.73,919.07,871.7,1,0.0
2009-07-27,978.63,982.18,0.363,920.85,874.4,1,0.0
2009-07-28,981.48,979.62,-0.19,922.78,877.37,1,0.0
2009-07-29,977.66,975.15,-0.257,924.09,880.29,1,0.0
2009-07-30,976.01,986.75,1.1,925.67,883.39,1,0.0
2009-07-31,986.8,987.48,0.069,927.35,886.07,1,0.0
2009-08-03,990.22,1002.63,1.253,929.63,888.88,1,0.0
2009-08-04,1001.41,1005.65,0.423,932.0,891.43,1,0.0
2009-08-05,1005.41,1002.72,-0.268,933.85,893.89,1,0.0
2009-08-06,1004.06,997.08,-0.695,935.93,896.32,1,0.0
2009-08-07,999.83,1010.48,1.065,938.01,898.65,1,0.0
2009-08-10,1008.89,1007.1,-0.177,939.77,900.77,1,0.0
2009-08-11,1005.77,994.35,-1.135,940.79,902.88,1,0.0
2009-08-12,994.0,1005.81,1.188,942.02,905.25,1,0.0
2009-08-13,1005.86,1012.73,0.683,943.64,907.15,1,0.0
2009-08-14,1012.23,1004.09,-0.804,944.87,909.13,1,0.0
2009-08-17,998.18,979.73,-1.848,945.66,910.79,1,0.0
2009-08-18,980.62,989.67,0.923,946.67,912.35,1,0.0
2009-08-19,986.88,996.46,0.971,947.75,914.16,1,0.0
2009-08-20,996.41,1007.37,1.1,949.12,916.36,1,0.0
2009-08-21,1009.06,1026.13,1.692,950.74,918.64,1,0.0
2009-08-24,1026.59,1025.57,-0.099,952.33,920.78,1,0.0
2009-08-25,1026.63,1028.0,0.133,954.41,922.72,1,0.0
2009-08-26,1027.35,1028.12,0.075,956.74,924.58,1,0.0
2009-08-27,1027.81,1030.98,0.308,959.14,926.53,1,0.0
2009-08-28,1031.62,1028.93,-0.261,961.35,928.67,1,0.0
2009-08-31,1025.21,1020.62,-0.448,963.34,930.62,1,0.0
2009-09-01,1019.52,998.04,-2.107,965.44,932.04,1,1.0
2009-09-02,996.07,994.75,-0.133,967.43,933.4,1,0.0
2009-09-03,996.12,1003.24,0.715,969.48,935.01,1,0.0
2009-09-04,1003.84,1016.4,1.251,971.4,936.66,1,0.0
2009-09-08,1018.67,1025.39,0.66,973.53,938.26,1,0.0
2009-09-09,1025.36,1033.37,0.781,975.66,939.89,1,0.0
2009-09-10,1032.99,1044.14,1.079,978.15,942.01,1,0.0
2009-09-11,1043.92,1042.73,-0.114,980.54,943.94,1,0.0
2009-09-14,1040.15,1049.34,0.884,983.6,946.0,1,0.0
2009-09-15,1049.03,1052.63,0.343,986.68,948.0,1,0.0
2009-09-16,1053.99,1068.76,1.401,990.43,950.03,1,0.0
2009-09-17,1067.87,1065.49,-0.223,994.15,952.11,1,0.0
2009-09-18,1066.6,1068.3,0.159,997.86,954.24,1,0.0
2009-09-21,1067.14,1064.66,-0.232,1001.57,956.15,1,0.0
2009-09-22,1066.35,1071.66,0.498,1004.99,958.14,1,0.0
2009-09-23,1072.69,1060.87,-1.102,1008.09,959.97,1,0.0
2009-09-24,1062.56,1050.78,-1.109,1010.45,961.41,1,0.0
2009-09-25,1049.48,1044.38,-0.486,1012.52,962.81,1,0.0
2009-09-28,1045.38,1062.98,1.684,1014.97,964.25,1,0.0
2009-09-29,1063.69,1060.61,-0.29,1017.16,965.78,1,0.0
2009-09-30,1061.02,1057.08,-0.371,1019.21,967.06,1,0.0
2009-10-01,1054.91,1029.85,-2.376,1020.73,968.26,1,0.0
2009-10-02,1029.71,1025.21,-0.437,1021.71,969.43,1,0.0
2009-10-05,1026.87,1040.46,1.323,1022.93,971.0,1,0.0
2009-10-06,1042.02,1054.72,1.219,1024.38,972.62,1,0.0
2009-10-07,1053.65,1057.58,0.373,1025.94,974.36,1,0.0
2009-10-08,1060.03,1065.48,0.514,1027.75,975.92,1,0.0
2009-10-09,1065.28,1071.49,0.583,1029.44,977.55,1,0.0
2009-10-12,1071.63,1076.19,0.426,1031.22,979.28,1,0.0
2009-10-13,1074.96,1073.19,-0.165,1032.63,981.13,1,0.0
2009-10-14,1078.68,1092.02,1.237,1034.35,983.18,1,0.0
2009-10-15,1090.36,1096.56,0.569,1036.23,985.04,1,0.0
2009-10-16,1094.67,1087.68,-0.639,1038.04,986.99,1,0.0
2009-10-19,1088.22,1097.91,0.89,1039.79,988.9,1,0.0
2009-10-20,1098.64,1091.06,-0.69,1041.47,990.62,1,0.0
2009-10-21,1090.36,1081.4,-0.822,1043.21,992.0,1,0.0
2009-10-22,1080.96,1092.91,1.105,1044.95,993.49,1,0.0
2009-10-23,1095.62,1079.6,-1.462,1046.29,994.96,1,0.0
2009-10-26,1080.36,1066.95,-1.241,1047.55,996.21,1,0.0
2009-10-27,1067.54,1063.41,-0.387,1049.22,997.44,1,0.0
2009-10-28,1061.51,1042.63,-1.779,1050.28,998.48,0,0.0
2009-10-29,1043.69,1066.11,2.148,1051.67,999.71,1,0.0
2009-10-30,1065.41,1036.19,-2.743,1052.25,1000.68,0,0.0
2009-11-02,1036.18,1042.88,0.647,1052.59,1001.66,0,0.0
2009-11-03,1040.92,1045.41,0.431,1052.98,1002.66,0,0.0
2009-11-04,1047.14,1046.5,-0.061,1053.35,1003.88,0,0.0
2009-11-05,1047.3,1066.63,1.846,1054.12,1005.43,1,0.0
2009-11-06,1064.95,1069.3,0.408,1054.89,1007.02,1,0.0
2009-11-09,1072.31,1093.08,1.937,1056.17,1008.76,1,0.0
2009-11-10,1091.86,1093.01,0.105,1057.62,1010.48,1,0.0
2009-11-11,1096.04,1098.51,0.225,1059.63,1012.54,1,0.0
2009-11-12,1098.31,1087.24,-1.008,1061.48,1014.46,1,0.0
2009-11-13,1087.59,1093.48,0.542,1063.28,1016.38,1,0.0
2009-11-16,1094.13,1109.3,1.386,1065.14,1018.27,1,0.0
2009-11-17,1109.22,1110.32,0.099,1066.84,1020.19,1,0.0
2009-11-18,1109.44,1109.8,0.032,1068.37,1022.01,1,0.0
2009-11-19,1106.44,1094.9,-1.043,1069.38,1023.77,1,0.0
2009-11-20,1094.66,1091.38,-0.3,1070.36,1025.45,1,0.0
2009-11-23,1094.86,1106.24,1.039,1071.5,1027.55,1,0.0
2009-11-24,1105.83,1105.65,-0.016,1072.56,1029.62,1,0.0
2009-11-25,1106.49,1110.63,0.374,1073.39,1031.91,1,0.0
2009-11-27,1105.47,1091.49,-1.265,1073.91,1034.03,1,0.0
2009-11-30,1091.07,1095.63,0.418,1074.46,1036.16,1,0.0
2009-12-01,1098.89,1108.86,0.907,1075.34,1038.46,1,0.0
2009-12-02,1109.03,1109.24,0.019,1076.1,1040.54,1,0.0
2009-12-03,1110.59,1099.92,-0.961,1076.88,1042.48,1,0.0
2009-12-04,1100.43,1105.98,0.504,1077.98,1044.21,1,0.0
2009-12-07,1105.52,1103.25,-0.205,1079.16,1045.84,1,0.0
2009-12-08,1103.04,1091.94,-1.006,1079.74,1047.36,1,0.0
2009-12-09,1091.07,1095.95,0.447,1080.44,1048.8,1,0.0
2009-12-10,1098.69,1102.35,0.333,1081.35,1050.28,1,0.0
2009-12-11,1103.96,1106.41,0.222,1082.88,1051.8,1,0.0
2009-12-14,1107.84,1114.11,0.566,1084.66,1053.18,1,0.0
2009-12-15,1114.11,1107.93,-0.555,1086.01,1054.47,1,0.0
2009-12-16,1108.61,1109.18,0.051,1087.1,1055.74,1,0.0
2009-12-17,1106.36,1096.08,-0.929,1087.87,1056.9,1,0.0
2009-12-18,1097.86,1102.47,0.42,1088.61,1058.18,1,0.0
2009-12-21,1105.31,1114.05,0.791,1089.46,1059.45,1,0.0
2009-12-22,1114.51,1118.02,0.315,1090.29,1060.76,1,0.0
2009-12-23,1118.84,1120.59,0.156,1091.24,1061.94,1,0.0
2009-12-24,1121.08,1126.48,0.482,1091.93,1063.14,1,0.0
2009-12-28,1127.53,1127.78,0.022,1092.56,1064.39,1,0.0
2009-12-29,1128.55,1126.2,-0.208,1093.33,1065.69,1,0.0
2009-12-30,1125.53,1126.42,0.079,1093.9,1066.84,1,0.0
2009-12-31,1126.6,1115.1,-1.021,1094.38,1067.92,1,0.0
2010-01-04,1116.56,1132.99,1.471,1095.41,1069.31,1,0.0
2010-01-05,1132.66,1136.52,0.341,1096.28,1070.62,1,0.0
2010-01-06,1135.71,1137.14,0.126,1097.43,1071.86,1,0.0
2010-01-07,1136.27,1141.69,0.477,1098.93,1073.24,1,0.0
2010-01-08,1140.52,1144.98,0.391,1100.56,1074.89,1,0.0
2010-01-11,1145.96,1146.98,0.089,1102.65,1076.46,1,0.0
2010-01-12,1143.81,1136.22,-0.664,1104.05,1077.86,1,0.0
2010-01-13,1137.31,1145.68,0.736,1106.24,1079.24,1,0.0
2010-01-14,1145.68,1148.46,0.243,1108.35,1080.47,1,0.0
2010-01-15,1147.72,1136.03,-1.019,1110.16,1081.57,1,0.0
2010-01-19,1136.03,1150.23,1.25,1112.24,1082.79,1,0.0
2010-01-20,1147.95,1138.04,-0.863,1113.66,1083.89,1,0.0
2010-01-21,1138.68,1116.48,-1.95,1114.61,1084.75,1,0.0
2010-01-22,1115.49,1091.76,-2.127,1114.58,1085.38,0,0.0
2010-01-25,1092.4,1096.78,0.401,1114.66,1086.14,0,0.0
2010-01-26,1095.8,1092.17,-0.331,1114.53,1087.08,0,0.0
2010-01-27,1091.94,1097.5,0.509,1114.74,1088.11,0,0.0
2010-01-28,1096.93,1084.53,-1.13,1114.56,1088.92,0,0.0
2010-01-29,1087.61,1073.87,-1.263,1113.85,1089.5,0,0.0
2010-02-01,1073.89,1089.19,1.425,1113.43,1090.13,0,0.0
2010-02-02,1090.05,1103.32,1.217,1113.3,1090.83,0,0.0
2010-02-03,1100.67,1097.28,-0.308,1113.34,1091.36,0,0.0
2010-02-04,1097.25,1063.11,-3.111,1112.78,1091.57,0,0.0
2010-02-05,1064.12,1066.19,0.195,1111.98,1091.74,0,0.0
2010-02-08,1065.51,1056.74,-0.823,1111.0,1091.78,0,0.0
2010-02-09,1060.06,1070.52,0.987,1110.2,1091.8,0,0.0
2010-02-10,1069.68,1068.13,-0.145,1109.73,1091.82,0,0.0
2010-02-11,1067.1,1078.47,1.066,1109.39,1091.92,0,0.0
2010-02-12,1075.95,1075.51,-0.041,1108.72,1092.03,0,0.0
2010-02-16,1079.13,1094.87,1.459,1108.43,1092.26,0,0.0
2010-02-17,1096.14,1099.51,0.307,1108.42,1092.65,0,0.0
2010-02-18,1099.03,1106.75,0.702,1108.44,1093.21,0,0.0
2010-02-19,1105.49,1109.17,0.333,1108.56,1093.86,1,0.0
2010-02-22,1110.0,1108.01,-0.179,1108.88,1094.31,0,0.0
2010-02-23,1107.49,1094.6,-1.164,1108.85,1094.65,0,0.0
2010-02-24,1095.89,1105.24,0.853,1108.91,1095.13,0,0.0
2010-02-25,1101.24,1102.94,0.154,1108.84,1095.86,0,0.0
2010-02-26,1103.1,1104.49,0.126,1108.65,1096.65,0,0.0
2010-03-01,1105.36,1115.71,0.936,1108.8,1097.41,1,0.0
2010-03-02,1117.01,1118.31,0.116,1108.99,1098.04,1,0.0
2010-03-03,1119.36,1118.79,-0.051,1109.44,1098.65,1,0.0
2010-03-04,1119.12,1122.97,0.344,1109.85,1099.23,1,0.0
2010-03-05,1125.12,1138.7,1.207,1110.34,1099.9,1,0.0
2010-03-08,1138.4,1138.5,0.009,1110.75,1100.52,1,0.0
2010-03-09,1137.56,1140.45,0.254,1111.15,1101.2,1,0.0
2010-03-10,1140.22,1145.61,0.473,1111.53,1101.73,1,0.0
2010-03-11,1143.96,1150.24,0.549,1111.98,1102.27,1,0.0
2010-03-12,1151.71,1149.99,-0.149,1112.46,1102.89,1,0.0
2010-03-15,1148.53,1150.51,0.172,1112.94,1103.42,1,0.0
2010-03-16,1150.83,1159.46,0.75,1113.83,1104.1,1,0.0
2010-03-17,1159.94,1166.21,0.541,1114.49,1104.95,1,0.0
2010-03-18,1166.13,1165.83,-0.026,1115.08,1105.68,1,0.0
2010-03-19,1166.68,1159.9,-0.581,1115.53,1106.48,1,0.0
2010-03-22,1157.25,1165.81,0.74,1116.01,1107.47,1,0.0
2010-03-23,1166.47,1174.17,0.66,1116.6,1108.58,1,0.0
2010-03-24,1172.7,1167.72,-0.425,1117.01,1109.83,1,0.0
2010-03-25,1170.03,1165.73,-0.368,1117.6,1110.83,1,0.0
2010-03-26,1167.58,1166.59,-0.085,1118.02,1112.13,1,0.0
2010-03-29,1167.71,1173.22,0.472,1118.52,1113.43,1,0.0
2010-03-30,1173.75,1173.27,-0.041,1119.26,1114.71,1,0.0
2010-03-31,1171.75,1169.43,-0.198,1119.65,1115.94,1,0.0
2010-04-01,1171.23,1178.1,0.587,1120.45,1117.06,1,0.0
2010-04-05,1178.71,1187.44,0.741,1121.87,1118.24,1,0.0
2010-04-06,1186.01,1189.44,0.289,1123.82,1119.2,1,0.0
2010-04-07,1188.23,1182.45,-0.486,1125.53,1120.1,1,0.0
2010-04-08,1181.75,1186.44,0.397,1127.42,1120.97,1,0.0
2010-04-09,1187.47,1194.37,0.581,1129.36,1122.05,1,0.0
2010-04-12,1194.94,1196.48,0.129,1131.59,1123.08,1,0.0
2010-04-13,1195.94,1197.3,0.114,1134.06,1123.96,1,0.0
2010-04-14,1198.69,1210.65,0.998,1136.49,1124.96,1,0.0
2010-04-15,1210.77,1211.67,0.074,1138.66,1125.98,1,0.0
2010-04-16,1210.17,1192.13,-1.491,1140.56,1126.95,1,0.0
2010-04-19,1192.06,1197.52,0.458,1143.24,1128.01,1,0.0
2010-04-20,1199.04,1207.17,0.678,1146.06,1129.02,1,0.0
2010-04-21,1207.16,1205.94,-0.101,1149.05,1130.02,1,0.0
2010-04-22,1202.52,1208.67,0.511,1151.81,1131.0,1,0.0
2010-04-23,1207.87,1217.28,0.779,1154.79,1132.26,1,0.0
2010-04-26,1217.07,1212.05,-0.412,1157.47,1133.43,1,0.0
2010-04-27,1209.92,1183.71,-2.166,1159.63,1134.17,1,0.0
2010-04-28,1184.59,1191.36,0.572,1161.56,1135.0,1,0.0
2010-04-29,1193.3,1206.78,1.13,1163.71,1136.06,1,0.0
2010-04-30,1206.77,1186.69,-1.664,1165.3,1136.87,1,0.0
2010-05-03,1188.58,1202.26,1.151,1167.17,1137.86,1,0.0
2010-05-04,1197.5,1173.6,-1.996,1168.48,1138.68,1,0.0
2010-05-05,1169.24,1165.9,-0.286,1169.9,1139.38,0,0.0
2010-05-06,1164.38,1128.15,-3.112,1170.36,1139.64,0,0.0
2010-05-07,1127.04,1110.88,-1.434,1170.52,1139.68,0,0.0
2010-05-10,1122.27,1159.73,3.338,1171.63,1140.14,0,0.0
2010-05-11,1156.39,1155.79,-0.052,1172.43,1140.62,0,0.0
2010-05-12,1155.43,1171.67,1.406,1173.49,1141.24,0,0.0
2010-05-13,1170.04,1157.44,-1.077,1174.27,1141.85,0,0.0
2010-05-14,1157.19,1135.68,-1.859,1174.52,1142.19,0,0.0
2010-05-17,1136.52,1136.94,0.037,1174.49,1142.41,0,0.0
2010-05-18,1138.78,1120.8,-1.579,1174.13,1142.44,0,0.0
2010-05-19,1119.57,1115.05,-0.404,1173.62,1142.39,0,0.0
2010-05-20,1107.34,1071.59,-3.228,1172.14,1141.84,0,0.0
2010-05-21,1067.26,1087.69,1.914,1170.89,1141.44,0,0.0
2010-05-24,1084.78,1073.65,-1.026,1169.37,1140.91,0,0.0
2010-05-25,1067.42,1074.03,0.619,1167.84,1140.39,0,0.0
2010-05-26,1075.51,1067.95,-0.703,1166.01,1139.92,0,0.0
2010-05-27,1074.27,1103.06,2.68,1164.74,1139.62,0,0.0
2010-05-28,1102.59,1089.41,-1.195,1163.21,1139.15,0,0.0
2010-06-01,1087.3,1070.71,-1.526,1161.43,1138.48,0,0.0
2010-06-02,1073.01,1098.38,2.364,1160.08,1138.05,0,0.0
2010-06-03,1098.82,1102.83,0.365,1158.66,1137.63,0,0.0
2010-06-04,1098.43,1064.88,-3.054,1156.6,1136.81,0,0.0
2010-06-07,1065.84,1050.47,-1.442,1154.29,1135.95,0,0.0
2010-06-08,1050.81,1062.0,1.065,1152.2,1135.11,0,0.0
2010-06-09,1062.75,1055.69,-0.664,1149.85,1134.18,0,0.0
2010-06-10,1058.77,1086.84,2.651,1148.12,1133.69,0,0.0
2010-06-11,1082.65,1091.6,0.827,1146.57,1133.11,0,0.0
2010-06-14,1095.0,1089.63,-0.49,1144.8,1132.62,0,0.0
2010-06-15,1091.21,1115.23,2.201,1143.35,1132.61,0,0.0
2010-06-16,1114.02,1114.61,0.053,1141.86,1132.84,0,0.0
2010-06-17,1115.98,1116.04,0.005,1140.53,1133.03,0,0.0
2010-06-18,1116.16,1117.51,0.121,1139.15,1133.28,0,0.0
2010-06-21,1122.79,1113.2,-0.854,1137.53,1133.44,0,0.0
2010-06-22,1113.9,1095.31,-1.669,1135.5,1133.55,0,0.0
2010-06-23,1095.57,1092.04,-0.322,1133.4,1133.73,-1,0.0
2010-06-24,1090.93,1073.69,-1.58,1130.66,1133.58,-1,0.0
